ID Aluno,Academia,Cidade,Esporte,Status Civil,Data Check-in,Duração (Min)
4178,Power Girls,Gondomar,Yoga,Divorciado(a),2024-01-12,69
4249,Power Girls,Matosinhos,Yoga,Divorciado(a),2023-03-30,37
5387,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-03-27,118
6751,Power Girls,Setubal,Yoga,Solteiro(a),2024-06-21,6
8939,Power Girls,Setubal,Musculação,Viúvo(a),2023-02-26,70
2595,Power Girls,Espinho,Yoga,Viúvo(a),2023-08-11,4
7882,Power Girls,Espinho,Yoga,Viúvo(a),2023-05-26,20
4249,Power Girls,Gondomar,Musculação,Casado(a),2024-02-07,56
9455,Power Girls,Matosinhos,Musculação,Viúvo(a),2023-01-10,35
8540,Power Girls,Setubal,Yoga,Solteiro(a),2023-12-03,66
4178,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-03-09,41
2598,Power Girls,Gondomar,Ciclyn,Solteiro(a),2024-05-08,96
3533,Power Girls,Espinho,Musculação,Solteiro(a),2024-04-10,23
5549,Power Girls,Gondomar,Yoga,Viúvo(a),2024-01-22,48
419,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2023-09-07,61
7863,Power Girls,Matosinhos,Yoga,Divorciado(a),2024-01-30,20
2321,Power Girls,Espinho,Ciclyn,Viúvo(a),2023-03-16,14
727,Power Girls,Setubal,Ciclyn,Viúvo(a),2023-09-03,57
53,Power Girls,Gondomar,Musculação,Casado(a),2023-08-17,35
9223,Power Girls,Gondomar,Ciclyn,Solteiro(a),2024-02-05,67
7415,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-02-09,26
5327,Power Girls,Espinho,Ciclyn,Solteiro(a),2024-05-03,1
103,Power Girls,Espinho,Yoga,Viúvo(a),2023-06-23,79
6823,Power Girls,Espinho,Musculação,Divorciado(a),2023-01-27,20
9536,Power Girls,Matosinhos,Yoga,Solteiro(a),2024-03-14,30
8861,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-06-15,79
2321,Power Girls,Setubal,Yoga,Casado(a),2023-05-17,64
6053,Power Girls,Gondomar,Yoga,Divorciado(a),2023-08-10,107
3050,Power Girls,Matosinhos,Yoga,Solteiro(a),2024-04-23,34
54,Power Girls,Matosinhos,Musculação,Divorciado(a),2024-01-17,36
6213,Power Girls,Matosinhos,Musculação,Casado(a),2023-04-27,50
7276,Power Girls,Espinho,Ciclyn,Viúvo(a),2023-06-24,64
8108,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-01-25,78
9826,Power Girls,Setubal,Ciclyn,Viúvo(a),2024-01-08,45
6668,Power Girls,Matosinhos,Yoga,Solteiro(a),2024-04-01,90
5569,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-05-04,34
3435,Power Girls,Setubal,Ciclyn,Solteiro(a),2024-06-27,44
6751,Power Girls,Setubal,Ciclyn,Viúvo(a),2023-04-10,21
3163,Power Girls,Gondomar,Yoga,Viúvo(a),2023-12-24,73
8827,Power Girls,Gondomar,Musculação,Solteiro(a),2023-04-16,82
598,Power Girls,Espinho,Yoga,Viúvo(a),2023-01-22,120
5334,Power Girls,Espinho,Ciclyn,Casado(a),2024-03-21,86
5284,Power Girls,Espinho,Musculação,Casado(a),2024-04-26,19
4471,Power Girls,Gondomar,Ciclyn,Casado(a),2023-03-27,73
3435,Power Girls,Espinho,Yoga,Casado(a),2023-11-29,104
5569,Power Girls,Gondomar,Ciclyn,Divorciado(a),2023-01-19,54
7747,Power Girls,Setubal,Ciclyn,Viúvo(a),2023-01-26,34
3427,Power Girls,Espinho,Musculação,Solteiro(a),2023-11-16,67
9312,Power Girls,Espinho,Yoga,Viúvo(a),2023-11-13,4
474,Power Girls,Gondomar,Musculação,Divorciado(a),2023-06-29,72
3534,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-05-02,88
3050,Power Girls,Gondomar,Musculação,Casado(a),2023-07-22,48
5255,Power Girls,Gondomar,Musculação,Viúvo(a),2023-03-27,98
7861,Power Girls,Gondomar,Ciclyn,Divorciado(a),2023-07-03,85
7306,Power Girls,Setubal,Musculação,Divorciado(a),2023-07-23,52
9209,Power Girls,Matosinhos,Musculação,Viúvo(a),2023-05-07,105
2817,Power Girls,Espinho,Yoga,Divorciado(a),2023-08-25,82
4178,Power Girls,Setubal,Yoga,Divorciado(a),2024-05-31,8
7843,Power Girls,Matosinhos,Musculação,Casado(a),2023-05-30,101
4249,Power Girls,Gondomar,Musculação,Solteiro(a),2024-02-25,94
8540,Power Girls,Espinho,Musculação,Solteiro(a),2024-04-23,8
6096,Power Girls,Espinho,Ciclyn,Divorciado(a),2023-05-23,28
5134,Power Girls,Espinho,Yoga,Solteiro(a),2023-10-03,8
7882,Power Girls,Espinho,Ciclyn,Viúvo(a),2023-07-03,69
9951,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-12-07,62
9177,Power Girls,Setubal,Ciclyn,Solteiro(a),2023-03-21,66
733,Power Girls,Setubal,Yoga,Divorciado(a),2023-02-10,44
3435,Power Girls,Gondomar,Yoga,Casado(a),2023-10-25,26
3623,Power Girls,Espinho,Yoga,Viúvo(a),2023-12-26,105
9209,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-03-04,58
1225,Power Girls,Setubal,Musculação,Solteiro(a),2024-03-02,92
2817,Power Girls,Espinho,Yoga,Divorciado(a),2024-03-21,106
4936,Power Girls,Gondomar,Ciclyn,Viúvo(a),2024-01-09,63
6081,Power Girls,Setubal,Musculação,Divorciado(a),2023-08-12,115
2765,Power Girls,Setubal,Yoga,Casado(a),2023-12-14,26
2961,Power Girls,Setubal,Ciclyn,Divorciado(a),2023-03-29,38
5569,Power Girls,Matosinhos,Yoga,Divorciado(a),2023-01-21,15
3314,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2023-01-11,38
1500,Power Girls,Matosinhos,Ciclyn,Solteiro(a),2023-09-14,84
763,Power Girls,Setubal,Musculação,Casado(a),2023-04-05,47
4471,Power Girls,Setubal,Yoga,Divorciado(a),2023-10-13,119
7064,Power Girls,Matosinhos,Ciclyn,Solteiro(a),2024-04-24,54
5594,Power Girls,Espinho,Musculação,Viúvo(a),2023-07-06,61
9826,Power Girls,Espinho,Musculação,Casado(a),2023-05-12,81
431,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2023-04-27,104
4471,Power Girls,Espinho,Musculação,Solteiro(a),2023-08-16,58
3309,Power Girls,Espinho,Musculação,Solteiro(a),2023-05-04,73
473,Power Girls,Matosinhos,Musculação,Viúvo(a),2023-09-06,71
4312,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2024-02-24,93
6532,Power Girls,Espinho,Ciclyn,Casado(a),2024-02-12,8
5712,Power Girls,Matosinhos,Ciclyn,Solteiro(a),2023-05-16,62
473,Power Girls,Espinho,Yoga,Divorciado(a),2024-04-22,58
2595,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-06-20,24
9294,Power Girls,Matosinhos,Yoga,Divorciado(a),2024-04-21,7
7863,Power Girls,Setubal,Ciclyn,Solteiro(a),2024-04-25,73
7738,Power Girls,Espinho,Musculação,Solteiro(a),2023-04-03,113
9014,Power Girls,Gondomar,Musculação,Casado(a),2023-09-18,108
5169,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2024-02-22,36
8407,Power Girls,Espinho,Ciclyn,Casado(a),2023-01-16,12
2598,Power Girls,Matosinhos,Yoga,Solteiro(a),2023-10-17,116
6532,Power Girls,Setubal,Yoga,Solteiro(a),2024-02-28,69
1225,Power Girls,Setubal,Musculação,Solteiro(a),2023-04-19,99
54,Power Girls,Setubal,Musculação,Solteiro(a),2023-05-19,101
5935,Power Girls,Espinho,Ciclyn,Casado(a),2023-11-29,75
9089,Power Girls,Matosinhos,Yoga,Viúvo(a),2024-03-19,4
9929,Power Girls,Matosinhos,Ciclyn,Solteiro(a),2023-08-03,93
971,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2024-01-09,56
3534,Power Girls,Gondomar,Musculação,Solteiro(a),2024-03-06,74
3890,Power Girls,Gondomar,Musculação,Solteiro(a),2023-05-01,100
8540,Power Girls,Gondomar,Musculação,Viúvo(a),2024-06-10,64
7064,Power Girls,Gondomar,Ciclyn,Divorciado(a),2024-04-13,97
9014,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2023-02-16,104
5334,Power Girls,Setubal,Yoga,Viúvo(a),2024-06-18,91
7861,Power Girls,Setubal,Musculação,Viúvo(a),2023-05-14,43
8540,Power Girls,Matosinhos,Musculação,Solteiro(a),2024-02-27,33
4526,Power Girls,Espinho,Yoga,Casado(a),2023-07-05,12
7863,Power Girls,Espinho,Musculação,Solteiro(a),2024-04-27,92
8176,Power Girls,Matosinhos,Yoga,Viúvo(a),2024-06-22,107
6496,Power Girls,Setubal,Musculação,Divorciado(a),2024-06-02,60
431,Power Girls,Matosinhos,Yoga,Casado(a),2024-02-11,100
431,Power Girls,Espinho,Yoga,Viúvo(a),2024-06-19,119
4120,Power Girls,Setubal,Musculação,Solteiro(a),2024-02-23,17
1253,Power Girls,Setubal,Musculação,Solteiro(a),2023-02-08,59
9223,Power Girls,Espinho,Ciclyn,Divorciado(a),2023-12-24,67
2271,Power Girls,Setubal,Yoga,Viúvo(a),2023-11-25,87
2271,Power Girls,Espinho,Ciclyn,Viúvo(a),2023-09-11,101
6673,Power Girls,Matosinhos,Ciclyn,Solteiro(a),2024-01-09,32
2961,Power Girls,Setubal,Yoga,Solteiro(a),2023-10-15,12
6195,Power Girls,Gondomar,Yoga,Solteiro(a),2023-08-20,111
963,Power Girls,Matosinhos,Musculação,Casado(a),2023-12-04,53
9883,Power Girls,Setubal,Ciclyn,Casado(a),2023-08-08,10
5134,Power Girls,Gondomar,Ciclyn,Solteiro(a),2024-06-11,37
2109,Power Girls,Espinho,Ciclyn,Viúvo(a),2024-03-18,77
4471,Power Girls,Setubal,Musculação,Divorciado(a),2023-03-09,76
7861,Power Girls,Matosinhos,Ciclyn,Viúvo(a),2024-05-01,61
3953,Power Girls,Espinho,Musculação,Solteiro(a),2024-04-09,42
473,Power Girls,Espinho,Ciclyn,Divorciado(a),2023-06-07,106
2814,Power Girls,Gondomar,Ciclyn,Casado(a),2023-11-13,59
1055,Power Girls,Setubal,Ciclyn,Divorciado(a),2024-02-28,64
1488,Power Girls,Setubal,Ciclyn,Solteiro(a),2023-10-20,100
3711,Power Girls,Setubal,Musculação,Casado(a),2024-02-04,25
6750,Power Girls,Matosinhos,Yoga,Divorciado(a),2023-05-21,108
54,Power Girls,Setubal,Musculação,Viúvo(a),2023-11-02,103
7863,Power Girls,Setubal,Ciclyn,Casado(a),2023-01-12,24
7415,Power Girls,Gondomar,Ciclyn,Divorciado(a),2024-06-19,30
4705,Power Girls,Gondomar,Ciclyn,Viúvo(a),2023-03-21,58
3923,Power Girls,Espinho,Yoga,Divorciado(a),2023-02-01,68
103,Power Girls,Espinho,Yoga,Divorciado(a),2024-05-27,70
3711,Power Girls,Gondomar,Ciclyn,Divorciado(a),2023-05-07,72
9444,Power Girls,Gondomar,Ciclyn,Solteiro(a),2023-11-29,86
5334,Power Girls,Setubal,Musculação,Casado(a),2023-05-15,61
5387,Power Girls,Setubal,Musculação,Casado(a),2023-01-31,76
6532,Power Girls,Setubal,Musculação,Solteiro(a),2024-01-05,25
8901,Power Girls,Setubal,Yoga,Casado(a),2023-02-26,99
5756,Power Girls,Setubal,Musculação,Casado(a),2024-01-03,22
6673,Power Girls,Matosinhos,Musculação,Viúvo(a),2023-11-03,98
9928,Power Girls,Gondomar,Ciclyn,Divorciado(a),2024-05-09,113
3050,Power Girls,Espinho,Musculação,Viúvo(a),2023-04-02,84
6673,Power Girls,Matosinhos,Ciclyn,Divorciado(a),2023-09-05,63
9312,Power Girls,Espinho,Yoga,Viúvo(a),2023-04-05,45
419,Power Girls,Gondomar,Yoga,Viúvo(a),2023-11-13,102
33,Power Girls,Gondomar,Ciclyn,Solteiro(a),2023-05-23,76
9223,Power Girls,Matosinhos,Yoga,Solteiro(a),2023-12-25,109
5403,Power Girls,Matosinhos,Musculação,Divorciado(a),2023-05-31,1
8594,Power Girls,Espinho,Yoga,Divorciado(a),2024-05-21,22
1500,Power Girls,Matosinhos,Musculação,Viúvo(a),2024-06-21,49
1225,Power Girls,Setubal,Musculação,Solteiro(a),2023-12-30,37
2417,Power Girls,Matosinhos,Musculação,Divorciado(a),2024-04-28,106
8641,Power Girls,Setubal,Ciclyn,Viúvo(a),2024-01-09,74
5356,Power Girls,Espinho,Musculação,Casado(a),2023-06-19,24
2598,Power Girls,Espinho,Musculação,Casado(a),2023-07-05,101
6916,Power Girls,Espinho,Yoga,Casado(a),2024-02-20,101
8407,Power Girls,Gondomar,Musculação,Solteiro(a),2024-01-08,28
7861,Power Girls,Gondomar,Musculação,Solteiro(a),2024-05-09,119
1881,Power Girls,Gondomar,Musculação,Divorciado(a),2023-02-28,41
8861,Power Girls,Gondomar,Yoga,Divorciado(a),2024-05-06,83
5134,Power Girls,Gondomar,Ciclyn,Solteiro(a),2023-08-15,92
3770,Power Girls,Gondomar,Yoga,Divorciado(a),2023-09-30,18
9941,Power Girls,Setubal,Ciclyn,Divorciado(a),2023-06-28,69
6053,Power Girls,Espinho,Yoga,Casado(a),2023-02-03,83
54,Power Girls,Setubal,Musculação,Viúvo(a),2023-08-07,99
3358,Power Girls,Espinho,Yoga,Solteiro(a),2023-04-21,30
7117,Fitness Hut,Matosinhos,Musculação,Casado(a),2024-01-30,6
1615,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2023-07-21,64
8887,Fitness Hut,Gondomar,Yoga,Divorciado(a),2024-03-13,29
4888,Fitness Hut,Gondomar,Ciclyn,Divorciado(a),2023-01-15,16
547,Fitness Hut,Setubal,Yoga,Viúvo(a),2023-10-21,31
9876,Fitness Hut,Gondomar,Musculação,Divorciado(a),2023-09-09,15
3628,Fitness Hut,Setubal,Yoga,Divorciado(a),2023-07-28,109
6351,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2024-06-23,24
9608,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2023-06-18,28
6327,Fitness Hut,Espinho,Musculação,Casado(a),2023-03-07,51
3539,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2023-02-18,75
1420,Fitness Hut,Espinho,Ciclyn,Divorciado(a),2024-02-02,60
2491,Fitness Hut,Espinho,Yoga,Casado(a),2023-12-21,40
6233,Fitness Hut,Gondomar,Ciclyn,Viúvo(a),2023-01-23,25
7370,Fitness Hut,Gondomar,Musculação,Casado(a),2023-04-04,5
5683,Fitness Hut,Matosinhos,Yoga,Divorciado(a),2023-07-13,19
6710,Fitness Hut,Gondomar,Ciclyn,Casado(a),2024-05-11,90
6886,Fitness Hut,Setubal,Yoga,Solteiro(a),2023-01-01,109
6710,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2023-08-31,13
8138,Fitness Hut,Matosinhos,Musculação,Casado(a),2023-12-02,34
3923,Fitness Hut,Espinho,Musculação,Casado(a),2024-05-11,28
5311,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2024-02-12,69
5683,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2023-10-16,18
5614,Fitness Hut,Espinho,Ciclyn,Casado(a),2023-03-25,12
673,Fitness Hut,Matosinhos,Yoga,Solteiro(a),2023-04-18,71
4424,Fitness Hut,Gondomar,Yoga,Viúvo(a),2023-12-29,75
9747,Fitness Hut,Setubal,Yoga,Viúvo(a),2023-11-07,66
8981,Fitness Hut,Espinho,Yoga,Viúvo(a),2023-12-08,97
8981,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2023-07-19,40
3051,Fitness Hut,Espinho,Musculação,Divorciado(a),2024-04-19,33
1344,Fitness Hut,Setubal,Yoga,Divorciado(a),2024-01-17,7
5614,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2023-06-08,29
547,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-06-27,113
3208,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-09-02,108
3436,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2024-01-29,108
6710,Fitness Hut,Setubal,Musculação,Casado(a),2024-05-20,23
4859,Fitness Hut,Gondomar,Yoga,Casado(a),2024-04-11,20
8391,Fitness Hut,Setubal,Musculação,Viúvo(a),2023-02-12,84
1182,Fitness Hut,Espinho,Yoga,Divorciado(a),2023-06-18,37
7938,Fitness Hut,Espinho,Ciclyn,Solteiro(a),2023-09-18,28
2976,Fitness Hut,Setubal,Musculação,Solteiro(a),2023-09-06,64
9287,Fitness Hut,Espinho,Yoga,Divorciado(a),2023-12-11,117
3628,Fitness Hut,Espinho,Yoga,Solteiro(a),2023-11-21,46
3106,Fitness Hut,Matosinhos,Yoga,Divorciado(a),2024-06-17,10
6164,Fitness Hut,Setubal,Yoga,Viúvo(a),2024-01-24,117
6351,Fitness Hut,Matosinhos,Musculação,Solteiro(a),2023-12-10,79
5754,Fitness Hut,Gondomar,Musculação,Casado(a),2023-03-13,58
3773,Fitness Hut,Matosinhos,Musculação,Solteiro(a),2024-01-20,91
6710,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2023-03-11,112
849,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2023-12-08,19
8461,Fitness Hut,Espinho,Ciclyn,Divorciado(a),2023-03-30,108
7451,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2023-11-05,37
3767,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2024-02-22,34
3767,Fitness Hut,Espinho,Musculação,Viúvo(a),2024-04-25,48
6719,Fitness Hut,Gondomar,Yoga,Solteiro(a),2023-06-19,60
411,Fitness Hut,Gondomar,Ciclyn,Solteiro(a),2023-02-19,31
8031,Fitness Hut,Setubal,Ciclyn,Divorciado(a),2023-10-19,78
9608,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2024-02-29,2
3923,Fitness Hut,Gondomar,Yoga,Casado(a),2023-03-01,18
1716,Fitness Hut,Setubal,Musculação,Solteiro(a),2023-01-17,100
8539,Fitness Hut,Espinho,Musculação,Divorciado(a),2023-07-17,20
5457,Fitness Hut,Setubal,Yoga,Casado(a),2023-09-10,21
1272,Fitness Hut,Gondomar,Musculação,Casado(a),2023-11-12,40
6494,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2023-04-25,58
9778,Fitness Hut,Matosinhos,Musculação,Casado(a),2023-08-20,31
2120,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2024-01-13,26
4214,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2023-06-21,105
6670,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2023-10-08,72
5913,Fitness Hut,Setubal,Ciclyn,Divorciado(a),2024-06-18,17
7938,Fitness Hut,Setubal,Musculação,Solteiro(a),2024-03-16,83
2722,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-04-24,105
6158,Fitness Hut,Setubal,Musculação,Casado(a),2023-06-18,18
1721,Fitness Hut,Matosinhos,Yoga,Solteiro(a),2024-05-29,55
9287,Fitness Hut,Gondomar,Yoga,Solteiro(a),2023-07-26,52
4674,Fitness Hut,Espinho,Yoga,Divorciado(a),2023-05-19,39
1344,Fitness Hut,Espinho,Musculação,Divorciado(a),2024-02-06,15
9563,Fitness Hut,Setubal,Yoga,Divorciado(a),2023-02-28,4
6663,Fitness Hut,Espinho,Musculação,Viúvo(a),2023-11-01,40
9210,Fitness Hut,Matosinhos,Ciclyn,Viúvo(a),2023-07-15,42
1783,Fitness Hut,Setubal,Yoga,Divorciado(a),2023-12-18,28
2247,Fitness Hut,Setubal,Musculação,Viúvo(a),2023-08-29,35
6438,Fitness Hut,Gondomar,Yoga,Viúvo(a),2024-06-02,107
9990,Fitness Hut,Setubal,Yoga,Viúvo(a),2023-07-08,9
3773,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2023-03-20,33
7589,Fitness Hut,Matosinhos,Musculação,Casado(a),2024-06-30,118
8332,Fitness Hut,Setubal,Musculação,Divorciado(a),2023-02-28,20
3773,Fitness Hut,Setubal,Yoga,Viúvo(a),2023-11-28,100
9990,Fitness Hut,Gondomar,Ciclyn,Casado(a),2023-11-10,77
8756,Fitness Hut,Espinho,Yoga,Viúvo(a),2024-06-18,39
7993,Fitness Hut,Espinho,Ciclyn,Casado(a),2023-11-17,14
3923,Fitness Hut,Espinho,Musculação,Casado(a),2024-01-03,26
9608,Fitness Hut,Setubal,Yoga,Casado(a),2023-03-13,77
5790,Fitness Hut,Espinho,Ciclyn,Divorciado(a),2023-12-08,61
7938,Fitness Hut,Matosinhos,Musculação,Viúvo(a),2024-04-27,61
8391,Fitness Hut,Espinho,Yoga,Solteiro(a),2024-02-01,47
4888,Fitness Hut,Matosinhos,Yoga,Solteiro(a),2023-09-17,113
6158,Fitness Hut,Espinho,Yoga,Viúvo(a),2024-05-13,87
3902,Fitness Hut,Espinho,Musculação,Casado(a),2023-05-21,31
9563,Fitness Hut,Gondomar,Musculação,Casado(a),2023-05-14,63
4859,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2023-07-18,70
5754,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-12-19,13
7301,Fitness Hut,Gondomar,Yoga,Solteiro(a),2023-11-27,47
7589,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2023-04-24,27
4874,Fitness Hut,Matosinhos,Ciclyn,Viúvo(a),2023-11-11,85
3051,Fitness Hut,Espinho,Musculação,Viúvo(a),2024-02-20,93
2364,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-07-09,57
8267,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2023-07-05,90
661,Fitness Hut,Setubal,Musculação,Viúvo(a),2024-04-05,65
3767,Fitness Hut,Espinho,Ciclyn,Solteiro(a),2023-09-24,77
4859,Fitness Hut,Espinho,Musculação,Divorciado(a),2024-03-22,28
6726,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2023-06-04,97
5437,Fitness Hut,Matosinhos,Ciclyn,Solteiro(a),2024-01-18,39
7353,Fitness Hut,Setubal,Musculação,Casado(a),2023-07-09,19
5168,Fitness Hut,Gondomar,Musculação,Divorciado(a),2024-02-20,10
7414,Fitness Hut,Setubal,Yoga,Solteiro(a),2023-12-07,91
1306,Fitness Hut,Espinho,Musculação,Solteiro(a),2023-12-09,6
1139,Fitness Hut,Setubal,Musculação,Viúvo(a),2024-03-09,103
3628,Fitness Hut,Espinho,Musculação,Divorciado(a),2024-02-16,79
1344,Fitness Hut,Setubal,Yoga,Viúvo(a),2023-10-29,10
5790,Fitness Hut,Setubal,Ciclyn,Divorciado(a),2024-01-26,113
2090,Fitness Hut,Setubal,Ciclyn,Viúvo(a),2023-11-02,82
2843,Fitness Hut,Matosinhos,Musculação,Viúvo(a),2023-04-25,59
8013,Fitness Hut,Matosinhos,Musculação,Casado(a),2023-06-02,83
8981,Fitness Hut,Gondomar,Musculação,Casado(a),2023-06-06,56
3718,Fitness Hut,Espinho,Ciclyn,Divorciado(a),2023-02-03,1
6563,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2024-02-17,62
7267,Fitness Hut,Gondomar,Ciclyn,Casado(a),2023-01-04,20
9275,Fitness Hut,Setubal,Yoga,Solteiro(a),2023-10-11,77
8013,Fitness Hut,Espinho,Ciclyn,Viúvo(a),2023-06-06,47
2120,Fitness Hut,Espinho,Ciclyn,Viúvo(a),2023-10-04,14
9990,Fitness Hut,Espinho,Yoga,Viúvo(a),2024-06-09,56
7173,Fitness Hut,Gondomar,Ciclyn,Divorciado(a),2023-09-25,101
8256,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2024-04-15,15
1716,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2024-01-02,64
608,Fitness Hut,Gondomar,Musculação,Viúvo(a),2023-07-29,32
7477,Fitness Hut,Setubal,Yoga,Casado(a),2024-01-30,99
9990,Fitness Hut,Gondomar,Yoga,Solteiro(a),2023-02-08,71
7513,Fitness Hut,Setubal,Ciclyn,Divorciado(a),2023-11-28,72
7938,Fitness Hut,Espinho,Yoga,Divorciado(a),2023-12-28,103
2995,Fitness Hut,Espinho,Musculação,Casado(a),2023-10-19,13
8771,Fitness Hut,Espinho,Yoga,Solteiro(a),2024-06-03,115
1783,Fitness Hut,Espinho,Yoga,Solteiro(a),2023-01-04,3
9525,Fitness Hut,Espinho,Musculação,Viúvo(a),2024-04-18,33
2247,Fitness Hut,Espinho,Musculação,Casado(a),2023-05-22,10
4674,Fitness Hut,Espinho,Musculação,Viúvo(a),2023-11-17,55
4888,Fitness Hut,Matosinhos,Yoga,Solteiro(a),2024-04-29,63
6518,Fitness Hut,Setubal,Musculação,Casado(a),2024-01-05,35
6816,Fitness Hut,Espinho,Ciclyn,Viúvo(a),2023-06-22,41
3051,Fitness Hut,Matosinhos,Yoga,Solteiro(a),2023-02-05,69
9641,Fitness Hut,Gondomar,Ciclyn,Solteiro(a),2023-08-13,29
5683,Fitness Hut,Matosinhos,Musculação,Viúvo(a),2024-05-08,48
9210,Fitness Hut,Setubal,Yoga,Divorciado(a),2023-02-01,111
2491,Fitness Hut,Gondomar,Musculação,Viúvo(a),2023-12-18,14
9307,Fitness Hut,Setubal,Yoga,Casado(a),2023-11-05,26
2257,Fitness Hut,Espinho,Musculação,Viúvo(a),2024-04-01,96
2256,Fitness Hut,Matosinhos,Ciclyn,Divorciado(a),2023-03-03,75
4110,Fitness Hut,Espinho,Musculação,Divorciado(a),2024-03-19,9
6655,Fitness Hut,Gondomar,Yoga,Divorciado(a),2024-03-25,112
7719,Fitness Hut,Gondomar,Yoga,Viúvo(a),2024-06-11,34
2843,Fitness Hut,Matosinhos,Yoga,Casado(a),2023-12-04,81
1344,Fitness Hut,Gondomar,Yoga,Solteiro(a),2024-01-25,1
7513,Fitness Hut,Gondomar,Ciclyn,Viúvo(a),2024-05-12,52
8393,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2024-04-09,44
1021,Fitness Hut,Espinho,Ciclyn,Casado(a),2024-03-15,81
8391,Fitness Hut,Gondomar,Yoga,Viúvo(a),2023-06-19,95
5800,Fitness Hut,Gondomar,Yoga,Solteiro(a),2023-07-16,24
6164,Fitness Hut,Espinho,Yoga,Solteiro(a),2023-06-30,87
9369,Fitness Hut,Espinho,Ciclyn,Casado(a),2024-03-08,102
2738,Fitness Hut,Matosinhos,Musculação,Solteiro(a),2023-06-23,82
1541,Fitness Hut,Espinho,Yoga,Solteiro(a),2023-03-30,61
7267,Fitness Hut,Espinho,Yoga,Casado(a),2023-09-23,50
6351,Fitness Hut,Matosinhos,Yoga,Casado(a),2023-07-22,43
608,Fitness Hut,Matosinhos,Musculação,Casado(a),2024-06-30,68
9525,Fitness Hut,Gondomar,Musculação,Divorciado(a),2023-07-15,91
9287,Fitness Hut,Espinho,Ciclyn,Solteiro(a),2023-09-01,106
9608,Fitness Hut,Setubal,Ciclyn,Solteiro(a),2023-10-13,19
8031,Fitness Hut,Matosinhos,Musculação,Divorciado(a),2024-05-28,24
1440,Fitness Hut,Espinho,Ciclyn,Divorciado(a),2024-01-15,95
6596,Fitness Hut,Setubal,Yoga,Casado(a),2023-08-21,35
8138,Fitness Hut,Espinho,Ciclyn,Viúvo(a),2024-02-12,10
6224,Fitness Hut,Espinho,Yoga,Solteiro(a),2023-08-31,82
8439,Fitness Hut,Espinho,Yoga,Casado(a),2024-04-17,11
9327,Fitness Hut,Gondomar,Musculação,Solteiro(a),2023-07-05,97
6816,Fitness Hut,Setubal,Ciclyn,Divorciado(a),2023-04-17,97
2364,Fitness Hut,Matosinhos,Yoga,Casado(a),2023-08-06,6
